140040003,AGUACATITA,R,195841.138,1033939.992,14004,
140040004,EL APARTADERO,R,195850.61,1033853.923,14004,
140040005,BARRANCA SAN MIGUEL,R,200223.417,1033506.11,14004,
140040007,CERRO BOLA,R,195809.521,1033921.659,14004,
140040008,COFRADIA DEL ROSARIO,R,200140.577,1033324.873,14004,
140040009,CRUCERO DE TAPALPA,R,195906.613,1033537.245,14004,
140040010,LOS CHAVEZ,R,200134.847,1033738.53,14004,
140040011,CHICHIQUILA,R,195929.187,1033642.59,14004,
140040014,LAGUNITAS,R,195721.29,1033902.437,14004,
140040016,LA MORA,R,200036.403,1033906.877,14004,
140040017,PALO QUEMADO,R,200232.778,1033548.157,14004,
140040018,EL PLAN,R,200035.308,1033448.535,14004,
140040019,EL RINCON,R,195730.023,1034022.973,14004,
140040020,SAN JUANITO,R,195843.917,1033707.739,14004,
140040022,TEPEC,R,195922,1033830,14004,
140040023,LOS TRUJILLO,R,200226.433,1033535.23,14004,
140040025,LOS ZALATES,R,200059.627,1033424.558,14004,
140040026,RANCHO VIEJO,R,195939.087,1033509.091,14004,
140040028,OJO DE AGUA,R,195555,1033651,14004,
140040029,CARMELITA,R,195700.083,1033642.932,14004,
140040030,MEZQUITITLAN,R,195726.324,1033715.444,14004,
140040031,EL VERDE,R,195910.978,1033621.468,14004,
140040032,NINGUNO [ESTACION DE MICROONDAS],R,195609.905,1033926.571,14004,
140040033,LA PRIMAVERA,R,195712.071,1033915.953,14004,
140040035,LA DAMA DE NEGRO [RESTAURANTE],R,200148.753,1033345.126,14004,
140040037,LAS TABERNILLAS,R,195626.524,1033850.888,14004,
140040039,EL TACAMO,R,195827.726,1033957.937,14004,
140040041,EL AGUACATE,R,200115,1033757,14004,
140040043,NINGUNO [BODEGA EJIDAL],R,195950.551,1033605.998,14004,
140040044,CARDENAS,R,200108.731,1033407.557,14004,
140040045,LOS CHARCOS,R,195936.354,1033559.008,14004,
140040046,LA CINTA EL NOGAL,R,200015.829,1033444.957,14004,
140040047,CORPORACION DELCO,R,195504.98,1033657.826,14004,
140040048,EL DURAZNO,R,200047,1033834,14004,
140040049,EJIDO DE AMACUECA,R,200051.596,1033455.447,14004,
140040050,NINGUNO [GRANJA],R,200002.738,1033605.76,14004,
140040051,GRUPO CARDENAS DEL RIO,R,195938.392,1033613.445,14004,
140040052,LAS GUASIMAS,R,200056.821,1033713.29,14004,
140040053,EL JAZMIN,R,195532.756,1033653.141,14004,
140040054,LAS JICAMAS,R,195805.888,1033855.301,14004,
140040056,LA MEZCALERA,R,195510.198,1033657.024,14004,
140040057,EL MEZQUITAL,R,195435,1033636,14004,
140040058,LOS NOGALES,R,200010.515,1033505.444,14004,
140040059,EL PEDREGOSO,R,200133.629,1033425.678,14004,
140040061,LA POSTA,R,200128.508,1033355.029,14004,
140040062,NINGUNO [AVI-G],R,195817.454,1033614.222,14004,
140040063,RANCHO ALEGRE,R,195953.203,1033629.308,14004,
140040064,EL RETOÑO,R,200000.042,1033512.304,14004,
140040065,HUERTA DE AGUACATE,R,195926.986,1033621.948,14004,
140040066,NINGUNO,R,195942.359,1033513.865,14004,
140040067,NINGUNO,R,195955.183,1033617.919,14004,
140040068,NINGUNO,R,195924.819,1033733.608,14004,
140040069,EL PARAJE,R,195758.749,1033952.812,14004,
140040070,AGUA FRIA,R,200139.661,1033529.047,14004,
140040071,EL CAPULIN,R,200308.75,1033623.975,14004,
140040072,EL CHILAR,R,195504,1033655,14004,
140040073,NINGUNO,R,195556.091,1033732.804,14004,
140040074,EL REVOLCADERO,R,200208.254,1033419.596,14004,
140040075,EL GUAYABO,R,200229.544,1033607.212,14004,
140040076,LOS LAURELES,R,200009,1033837,14004,
140040077,AMAKUK,R,195829.441,1033912.593,14004,
140040078,EL RINCON DEL ABUELO,R,195615.699,1033912.508,14004,
140040079,LA CEJA [PARQUE RECREATIVO],R,195918.073,1033621.199,14004,
140050001,AMATITAN,U,205006,1034348,14005,
140050002,ACATIC (SAN FRANCISCO),R,205309.809,1034126.642,14005,
140050003,AGUA FRIA,R,205415.551,1034310.911,14005,
140050004,AGUA PRIETA,R,205259.142,1034231.028,14005,
140050005,EL AMARILLO,R,205448.632,1034330.038,14005,
140050007,LA CONCHILLA,R,205419.22,1034419.601,14005,
140050008,SANTA ROSA [CAMPAMENTO CFE],R,205445.105,1034316.455,14005,
140050009,LA CAPILLA,R,205348.585,1034425.069,14005,
140050010,EL CERRITO,R,205406.53,1034456.72,14005,
140050013,LA COFRADIA,R,205009.184,1034102.59,14005,
140050015,CHOME (ACHIO),R,205343.143,1034407.477,14005,
140050020,LA MATA,R,205346.73,1034500.417,14005,
140050021,MESA DE SAN JUAN,R,205309.361,1034234.334,14005,
140050022,MIRAVALLE,R,205103.559,1034450.873,14005,
140050023,OJO DE AGUA,R,205116,1034024,14005,
140050026,RANCHO VIEJO,R,205428.562,1034242.498,14005,
140050029,SANTA RITA (EL TECUANE),R,205228,1034304,14005,
140050031,SANTIAGUITO,R,204642.501,1034332.074,14005,
140050032,TATEPOSCO,R,205012,1034307,14005,
140050034,TEPECOSTE,R,205057.117,1034521.185,14005,
140050035,TEPETATES,R,205020.277,1033940.047,14005,
140050036,EL TIZATE,R,204955.036,1033919.781,14005,
140050039,LA VILLA DE CUERAMBARO,R,205038.721,1033946.601,14005,
140050040,LA VILLA,R,204707.515,1034400.47,14005,
140050041,LA MESA DE TIQUILISINTA,R,205516.813,1034514.987,14005,
140050042,LAS PILAS,R,205430.521,1034457.392,14005,
140050043,LAS ESCOBAS,R,205259.595,1034300.535,14005,
140050045,LA QUEBRADORA,R,205422.343,1034307.178,14005,
